,movie_id,title,tags
2457,10760,Sydney White,modern retel snow white set student freshman year colleg greek system . comedi colleg romanc soror student snowwhit youngadult modernfairytal amandabyn sarapaxton mattlong jeremyhoward dannystrong jackcarpent crystalhunt adamhendershott sammlevin johnschneid arniepantoja laurenleech libbymintz dontébonn brianpatrickclark creeivey kierstinkoppel lisandravazquez chriscarberg ashleyeckstein nadineavola cynthiamurel joenussbaum deborahluri
2458,11093,House of Sand and Fog,"behrani , iranian immigr buy california bungalow , think fix , sell , make enough money send son colleg . howev , hous legal properti former drug addict kathi . lose hous unfair legal disput counti , left nowher go . want hous back , hire lawyer befriend polic offic . neither kathi behrani broken law , find involv difficult moral dilemma . drama sanfrancisco immigr hous intimid iranian jenniferconnelli benkingsley roneldard francesfish kimdicken shohrehaghdashloo jonathanahdout navirawat kiajam jameshorn vadimperelman"
2459,207,Dead Poets Society,"elit , old-fashion board school new england , passion english teacher inspir student rebel convent seiz potenti everi day , court disdain stern headmast . drama individu philosophi poetri shakespear professor literatur friendship filmesfocadosemumprofessor robinwilliam ethanhawk robertseanleonard galehansen joshcharl dylankussman allelonruggiero jameswaterston normanlloyd kurtwoodsmith carlabelv leonpownal georgemartin alexandrapow laraflynnboyl peterweir mauricejarr"
2460,8467,Dumb and Dumber,"lloyd harri two men whose stupid realli indescrib . mari , beauti woman , lose import suitcas money leav aspen , two friend ( found suitcas ) decid return . `` adventur '' final get aspen , use lost money live fight mari 's heart . comedi gasstat motel utah stupid pill prank cigarsmok violenc crimin firedfromthejob clumsi stepmotherstepdaughterrelationship sittingonatoilet aspencolorado parakeet defec scooter hotelsuit endangeredspeci foolish lax jimcarrey jeffdaniel laurenholli terigarr mikestarr karenduffi charlesrocket victoriarowel bradybluhm camne robmoran joebak hankbrandt feltonperri bradlockerman kathrynfrick zengesn lawrencekopp clintallen conniesawy linshay mikewatki harlandwilliam dianekinerk lisastothard seangildea charlesrahichun helenbol fredstol hillarymatthew kareningram jesseborja venel.arcoraci annaanka samanthacarpel elainewood brucebown denisevienn nancyfarrelli catalinaizasa samathapearson kenduval cecilekrevoy georgebedard billbeauchen garysivertsen johnstroehman terrymullani bradblank markmioski mikecavallo tomleasca kevinsheehan kennygriswold brianmon bradnorton chrisspain paulpelleti marklevin billysmith markcharpenti james'sporty'ahern jimblak traciadel anitaric pamnielson nancybark bradlowd dougcaputo jameshorrock clemense.franek martyfresca valentina kirstenmaryott bryanmoss craigpatterson irenesantiago craigpatterson joshshipley johnyost bobbyfarrelli peterfarrelli toddrundgren"
2461,639,When Harry Met Sally...,"travel chicago new york , harri salli debat whether sex ruin perfect relationship man woman . eleven year later , 're still closer find answer . comedi romanc drama newyork wifehusbandrelationship restaur platoniclov orgasm friendship malefemalerelationship megryan billycryst carriefish brunokirbi stevenford lisajaneperski michellenicastro gretchenpalm robertalanbeuth harleyjanekozak kevinrooney francluz conniesawy davidburdick joeviviani josephhunt robrein marcshaiman thomasrichardsharp"
2462,24226,The Verdict,"frank galvin down-on-hi luck lawyer , reduc drink ambul chase . former associ mickey morrissey remind oblig medic malpractic suit serv galvin silver platter : parti will settl court . blunder way preliminari , suddenli realiz perhap case go court ; punish guilti , get decent settlement client , restor stand lawyer . drama boston court malpractic alcohol courtroom defenseattorney paulnewman charlotterampl jackwarden jamesmason miloo'shea lindsaycrous edwardbinn juliebovasso roxannehart jameshandi wesleyaddi joeseneca lewisj.stadlen kentbroadhurst colinstinton brucewilli tobinbel sidneylumet johnnymandel"
2463,9285,Road Trip,four friend take 1800 mile road trip retriev illicit tape mistakenli mail girl friend . comedi adventur femalenud sex sexism spermbank erect blond roadtrip soror politicallyincorrect potsmok teenmovi teensexcomedi crosscountri polit stoner spermdonor schoolbu losingmoney malevirgin horni dormroom sextap youngadult breckinmey seannwilliamscott amysmart paulocostanzo djquall tomgreen rachelblanchard marlasucharetza anthonyrapp andydick fredward ethansuple horatiosanz rhodagriffi jessicacauffiel patriciagaul marylynnrajskub michaelsimpson toddphillip
2464,14709,Varsity Blues,"small-town texa , high school footbal religion , 17-year-old schoolboy carri hope entir commun onto gridiron everi friday night . star quarterback lanc harbor suffer injuri , coyot forc regroup question leadership john moxon , second-str quarterback slightli irrever approach game . comedi drama romanc americanfootbal smalltown texa cheerlead sport parti highschoolsport policecar americanfootballstar thebiggam jamesvanderbeek amysmart jonvoight paulwalk ronlest scottcaan alilart richardlineback thomasf.duffi joepichl bradycoleman elielswinton tonieperenski jesseplemon brianrobbin"
2465,74643,The Artist,"hollywood , 1927 : silent movi star georg valentin wonder arriv talk pictur caus fade oblivion , spark peppi miller , young dancer set big break . drama comedi romanc filmproduc filmhistori moviestudio hollywood dog mustach hollywoodland silentfilm marque terrier moviestar flapper silentfilmstar jeandujardin bérénicebejo johngoodman jamescromwel penelopeannmil malcolmmcdowel missipyl bethgrant edlaut joelmurray kendavitian bitsietulloch basilhoffman billfagerbakk ninasiemaszko stephenmendillo dashpomerantz beaunelson alexholliday wileym.pickett benkurland katienisa katiewallack hallandonjr . sarahkarg sarahscott ezrabuzzington stuartpankin andymild bobglouberman davidallencluck annieo'donnel patrickmapel timdezarn matthewalbrecht harveyj.alperin lilyknight clementblak cletoaugusto mattskollar adriatennor tassofeldman christopherash cletusyoung j.markdonaldson brianj.william jenlilley brianchenoweth robertamico billblair amandach calvindean mohameddion jenniferingrum actorsergiokato kevinketcham carmenkirbi michaellaren sonyamacari joshmarguli renenapoli frankscozzari jewelshepard johnh.tobin joshwoodl vincentdepaul josephinegann jillanalauf julieminasian michelhazanaviciu ludovicbourc"
2466,13788,The Unborn,young woman fight spirit slowli take possess . horror thriller mysteri odetteann garyoldman meagangood camgigandet idriselba ethancutkoski janealexand atticusshaff jamesremar carlagugino c.s.lee rhyscoiro michaelsasson davids.goy
2467,83666,Moonrise Kingdom,"set island coast new england summer 1965 , moonris kingdom tell stori two twelve-year-old fall love , make secret pact , run away togeth wilder . variou author tri hunt , violent storm brew off-shor – peac island commun turn upsid way anyon handl . comedi drama romanc newengland firstlov eyepatch searchparti devast penpal handkerchief childsmok smalltownsheriff thecolor thecolorblu boyscout sanddanc meetcut boyscoutslead pipesmok duringcreditssting brucewilli edwardnorton jaredgilman karahayward billmurray francesmcdormand bobbalaban tildaswinton harveykeitel lucashedg jasonschwartzman charliekilgor chandlerfrantz gabrielrush seamusdavey-fitzpatrick alexandredesplat wesanderson"
2468,10781,The Texas Chainsaw Massacre: The Beginning,"chrissi friend set road trip final fling one ship vietnam . along way , biker harass foursom caus accid throw chrissi vehicl . lawman arriv scene kill one biker bring chrissi 's friend hewitt homestead , young leatherfac learn tool terror . horror massmurd plannedmurd chainsaw sadism knife psychopath prequel murder gore serialkil blood leatherfac slaughterhous slasher chainsaw tortur cruelti seriesofmurd violenc cannib severedfoot severedhand jordanabrewst taylorhandley diorabaird mattbom r.leeermey lewtempl andrewbryniarski timdezarn leetergesen cyiabatten terrenceevan mariettamarich stevejablonski jonathanliebesman"
2469,318850,The Young Messiah,"tell stori jesu christ age seven famili depart egypt return home nazareth . told childhood perspect , follow young jesu grow religi ident . drama egypt jesuschrist gospel christian journey biblic adamgreaves-n saralazzaro vincentwalsh seanbean jonathanbailey isabelleadriani rorykeenan doroteamercuri jarrethj.merz agniscott paolalavini paulireland mattpatresi leeboardman davidbradley christianmckay giseldavolodi cyrusnowrasteh"
2470,13908,The Master of Disguise,"sweet-natur italian waiter name pistachio disguisey father fabbrizio 's restaur , happen member famili supernatur skill disguis . moment later patriarch disguisey famili kidnap fabbrizio 's former arch-enemi , devlin bowman , crimin mastermind attempt steal world 's preciou treasur around world . 's pistachio track bowman save famili bowman kill ! comedi famili aftercreditssting duringcreditssting danacarvey brentspin jenniferesposito haroldgould jamesbrolin austinwolff ediemcclurg mariacanals-barrera robertmachray michaelbaileysmith rachellederman markdevin kenanthompson jayjohnston jessicasimpson jessicaleekel perryandelinblak"
2471,1417,Pan's Labyrinth,"live tyrann stepfath new home pregnant mother , 10-year-old ofelia feel alon explor decay labyrinth guard mysteri faun claim know destini . wish return real father , ofelia must complet three terrifi task . fantasi drama war spain resist servant antihero fairi fairytal francoregim armi princess love wood king hide labyrinth mytholog ivanabaquero maribelverdú sergilópez dougjon ariadnagil alexangulo rogercasamajor manolosolo césarvea ivanmassagué gonzalouriart eusebiolázaro franciscovid juanjocucalón linamira mariozorrilla sebastiánharo milaespiga pepapedroch lalágatóo anasáez chanimartín milotaboada fernandoalbizu pedrog.marzo joséluistorrijo íñigogarcé fernandotielv federicoluppi chichocampillo pabloadán guillermodeltoro javiernavarret"
2472,39180,See Spot Run,"drug snif agent canin target assassin boss fbi call wit protect send somewher els . meanwhil singl mom put 6 year old boy jame care irrespons , mailman , neighbor , gordon , babysitt bail . meanwhil , assassin mob boss hire 2 goon kill agent 11. 11 escap van tri kill , hide gordon 's mailtruck jame . guess name . spot . action comedi famili dog michaelclarkeduncan davidarquett lesliebibb joeviterelli steveschirripa anthonyanderson paulsorvino kimhawthorn angust.jon johnwhitesel"
2473,16161,Baby Boy,"stori jodi , misguid , 20-year-old african-american realli babi boy final forced-kick scream face commit real life . streetwis jobless , father two children two differ women-yvett peanut still live mother . ca n't seem strike balanc find direct chaotic life . crime drama romanc singlepar intoler condom bootlegg fistfight stepfath woman thief domesticviol gunfight losangel physicalabus ex-con selfish passiveaggress fatherhood convictedfelon southcentrall.a . tyresegibson tarajip.henson omargood vingrham snoopdogg a.j.johnson angellconwel kareemj.grim traceycherellejon mo'niqu johnsingleton johnsingleton"
2474,49950,The Roommate,"sara ( minka kelli ) , young design student iowa , arriv colleg lo angel , eager fit get know big citi . wealthi roommat , rebecca ( leighton meester ) , eager take sara wing show rope . two becom close , sara begin branch make friend campu , rebecca becom resent . alarm , sara move new boyfriend , caus rebecca 's behavior take violent turn . thriller drama horror jealousi roommat obsess campu love murder freshman student losangel medic violenc boyfriend design resent minkakelli leightonmeest camgigandet alymichalka mattlant danneelackl katgraham shirleynorri nickbylsma laurenalfano billyzan ninadobrev tomasarana francesfish alexmeraz johnfrizzel christiane.christiansen"
2475,10956,Joe Dirt,"joe dirt janitor mullet hairdo , acid-wash jean dream find parent lost grand canyon belliger , trailer park-rais eight-year-old . , blast van halen jacked-up economi car , irrepress optimist joe hit road alon search folk . mysteri adventur comedi romanc drama parentskidsrelationship lossofpar lookingforbirthpar meteorit janitor womandirector davidspad brittanydaniel dennismil adambeach jaimepressli fredward christopherwalken kidrock erikpersullivan carolineaaron megantaylorharvey johnfarley tylerman brianthompson rosannaarquett joedonbak kevinnealon richardriehl denniegordon"
